Loyalty Number,Country,Province,City,Gender,Education,Salary,salary_missing,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,tenure_years,total_flights,total_distance,total_points_accumulated,total_points_redeemed,total_dollar_redeemed,active_months,pct_months_active,avg_flights_per_active_month,flight_volatility,redemption_rate,has_redeemed,recency_months,h1_flights,h2_flights,momentum,redemption_momentum,distance_per_flight,hard_churn,behavioral_churn,blended_churn,total_flights_outcome,in_cohort,in_training_cohort,was_active_2017
192013,Canada,British Columbia,Vancouver,Female,High School or Below,59332.0,0,Divorced,Star,5635.25,Standard,2014,6,3.583846680355921,14.0,22697.0,22697.0,1230.0,222.0,8.0,0.6666666666666666,1.75,1.1934162828797101,0.054192183989073446,1.0,0.0,8.0,6.0,-2.0,-466.0,1621.2142857142858,0,0,0,20,1,1,1
766562,Canada,Saskatchewan,Regina,Female,Bachelor,75318.0,0,Married,Star,5635.29,Standard,2017,11,0.16427104722792607,1.0,1173.0,1173.0,0.0,0.0,1.0,0.08333333333333333,1.0,0.28867513459481287,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1173.0,1,0,1,13,1,1,1
402624,Canada,British Columbia,West Vancouver,Female,College,,1,Divorced,Star,5637.74,Standard,2018,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0
623478,Canada,Ontario,London,Male,Bachelor,83489.0,0,Divorced,Star,5638.05,Standard,2012,6,5.582477754962355,13.0,21036.0,21036.0,434.0,78.0,4.0,0.3333333333333333,3.25,1.8809249819912512,0.020631298725993535,1.0,1.0,8.0,5.0,-3.0,434.0,1618.1538461538462,0,0,0,6,1,1,1
405740,Canada,Ontario,Toronto,Female,Bachelor,94761.0,0,Married,Star,5638.15,Standard,2018,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0
819255,Canada,British Columbia,Vancouver,Female,Bachelor,94761.0,0,Married,Star,5638.15,Standard,2018,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10,1,0,0
785114,Canada,Quebec,Tremblant,Male,High School or Below,42265.0,0,Married,Nova,3534.34,2018 Promotion,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,75,1,0,0
337945,Canada,Quebec,Montreal,Female,Bachelor,47215.0,0,Single,Star,5638.93,Standard,2016,8,1.4154688569472964,21.0,26275.0,26275.0,0.0,0.0,8.0,0.6666666666666666,2.625,1.815338686155987,0.0,0.0,0.0,10.0,11.0,1.0,0.0,1251.1904761904761,0,0,0,18,1,1,1
535544,Canada,New Brunswick,Fredericton,Male,Bachelor,47215.0,0,Single,Star,5638.93,Standard,2013,5,4.6680355920602326,28.0,37418.0,37418.0,380.0,68.0,10.0,0.8333333333333334,2.8,1.6696942198734437,0.010155540114383452,1.0,1.0,17.0,11.0,-6.0,-380.0,1336.357142857143,0,0,0,18,1,1,1
193775,Canada,Ontario,Toronto,Male,Bachelor,85447.0,0,Married,Star,5639.94,Standard,2017,3,0.8350444900752909,11.0,19274.0,19274.0,502.0,90.0,4.0,0.3333333333333333,2.75,1.5050420310248867,0.026045449828784893,1.0,3.0,1.0,10.0,9.0,502.0,1752.1818181818182,0,0,0,24,1,1,1
326069,Canada,British Columbia,Vancouver,Female,Bachelor,85447.0,0,Married,Star,5639.94,Standard,2015,9,2.3326488706365502,22.0,27346.0,27346.0,0.0,0.0,6.0,0.5,3.6666666666666665,2.0375267241229387,0.0,0.0,4.0,14.0,8.0,-6.0,0.0,1243.0,0,0,0,16,1,1,1
874939,Canada,Quebec,Montreal,Male,Bachelor,81317.0,0,Single,Star,5640.73,Standard,2015,4,2.751540041067762,31.0,47367.0,47367.0,558.0,100.0,10.0,0.8333333333333334,3.1,2.0207259421636903,0.011780353410602318,1.0,0.0,8.0,23.0,15.0,-558.0,1527.967741935484,0,0,0,22,1,1,1
195150,Canada,Quebec,Montreal,Female,Bachelor,50170.0,0,Married,Nova,3576.71,2018 Promotion,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,72,1,0,0
951781,Canada,British Columbia,Vancouver,Female,Bachelor,61940.0,0,Married,Star,5643.8,Standard,2017,1,0.9965776865160849,18.0,30204.0,30204.0,875.0,157.0,7.0,0.5833333333333334,2.5714285714285716,1.6236882817719773,0.028969672891007815,1.0,3.0,11.0,7.0,-4.0,-19.0,1678.0,0,0,0,18,1,1,1
436266,Canada,Ontario,Toronto,Female,Bachelor,64222.0,0,Married,Star,5645.51,Standard,2017,8,0.4161533196440794,6.0,11130.0,11130.0,0.0,0.0,3.0,0.25,2.0,1.1677484162422844,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1855.0,0,0,0,11,1,1,1
708151,Canada,Ontario,Toronto,Female,Bachelor,61060.0,0,Single,Star,5646.32,Standard,2014,5,3.668720054757016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
693791,Canada,British Columbia,Vancouver,Male,Bachelor,64567.0,0,Married,Star,5651.4,Standard,2017,2,0.9117043121149897,10.0,17983.0,17983.0,355.0,64.0,4.0,0.3333333333333333,2.5,1.3371158468430429,0.019740866373797475,1.0,0.0,3.0,7.0,4.0,-355.0,1798.3,0,0,0,15,1,1,1
611366,Canada,Nova Scotia,Halifax,Female,Bachelor,65264.0,0,Divorced,Star,5656.2,Standard,2017,7,0.5010266940451745,8.0,18190.0,18190.0,0.0,0.0,3.0,0.25,2.6666666666666665,1.4974726182552527,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2273.75,0,0,0,11,1,1,1
816196,Canada,Quebec,Quebec City,Male,Bachelor,65264.0,0,Divorced,Star,5656.2,Standard,2016,11,1.163586584531143,14.0,15535.0,15535.0,429.0,77.0,6.0,0.5,2.3333333333333335,1.403458930534474,0.027615062761506277,1.0,2.0,9.0,5.0,-4.0,-429.0,1109.642857142857,0,0,0,32,1,1,1
962801,Canada,Alberta,Calgary,Male,College,,1,Married,Star,5657.03,Standard,2016,5,1.6673511293634498,14.0,17165.0,17165.0,593.0,107.0,6.0,0.5,2.3333333333333335,1.696699112626596,0.03454704340227206,1.0,0.0,7.0,7.0,0.0,593.0,1226.0714285714287,0,0,0,16,1,1,1
117033,Canada,Ontario,Trenton,Female,Bachelor,49139.0,0,Married,Star,5657.81,Standard,2014,9,3.3319644079397674,14.0,17326.0,17326.0,0.0,0.0,6.0,0.5,2.3333333333333335,1.4668044012461754,0.0,0.0,0.0,8.0,6.0,-2.0,0.0,1237.5714285714287,0,0,0,21,1,1,1
189294,Canada,Quebec,Montreal,Male,High School or Below,66968.0,0,Divorced,Nova,3707.28,2018 Promotion,2018,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,41,1,0,0
855998,Canada,British Columbia,Vancouver,Female,College,,1,Single,Star,5658.91,Standard,2017,8,0.4161533196440794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15,1,1,0
742669,Canada,British Columbia,West Vancouver,Female,Bachelor,70242.0,0,Married,Star,5659.14,Standard,2013,8,4.41615331964408,15.0,25879.0,25879.0,446.0,80.0,6.0,0.5,2.5,1.3568010505999362,0.01723405077475946,1.0,1.0,10.0,5.0,-5.0,446.0,1725.2666666666667,0,0,0,36,1,1,1
494887,Canada,Ontario,Toronto,Male,Bachelor,75509.0,0,Divorced,Star,5660.13,Standard,2017,3,0.8350444900752909,13.0,20215.0,20215.0,0.0,0.0,5.0,0.4166666666666667,2.6,1.378954368902449,0.0,0.0,1.0,5.0,8.0,3.0,0.0,1555.0,0,0,0,13,1,1,1
895651,Canada,Quebec,Montreal,Male,College,,1,Married,Star,5666.47,Standard,2013,7,4.501026694045175,19.0,22573.0,22573.0,0.0,0.0,8.0,0.6666666666666666,2.375,1.4433756729740643,0.0,0.0,0.0,11.0,8.0,-3.0,0.0,1188.0526315789473,0,0,0,20,1,1,1
585162,Canada,British Columbia,Vancouver,Male,Bachelor,67145.0,0,Divorced,Star,5666.7,Standard,2015,7,2.5023956194387407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
857629,Canada,British Columbia,Vancouver,Male,Bachelor,71353.0,0,Married,Star,5666.87,Standard,2012,11,5.163586584531143,25.0,34556.0,34556.0,1464.0,264.0,10.0,0.8333333333333334,2.5,1.6764862244009227,0.042366014585021414,1.0,0.0,10.0,15.0,5.0,224.0,1382.24,0,0,0,23,1,1,1
702327,Canada,Nova Scotia,Halifax,Male,Bachelor,92705.0,0,Married,Star,5670.13,Standard,2015,6,2.5845311430527036,16.0,25530.0,25530.0,539.0,97.0,6.0,0.5,2.6666666666666665,1.497472618255253,0.021112416764590677,1.0,0.0,4.0,12.0,8.0,539.0,1595.625,0,0,0,23,1,1,1
430519,Canada,Quebec,Quebec City,Female,Bachelor,57499.0,0,Married,Star,5671.93,Standard,2016,2,1.9137577002053388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
123830,Canada,Quebec,Montreal,Female,Bachelor,80038.0,0,Divorced,Star,5674.14,Standard,2012,10,5.248459958932238,3.0,6805.0,6805.0,910.0,164.0,2.0,0.16666666666666666,1.5,0.621581560508061,0.1337252020573108,1.0,10.0,3.0,0.0,-3.0,-910.0,2268.3333333333335,0,1,1,0,1,1,1
441623,Canada,British Columbia,Whistler,Male,Bachelor,80038.0,0,Divorced,Star,5674.14,Standard,2014,5,3.668720054757016,13.0,17731.0,17731.0,389.0,70.0,6.0,0.5,2.1666666666666665,1.4433756729740645,0.0219389769330551,1.0,0.0,9.0,4.0,-5.0,389.0,1363.923076923077,0,0,0,16,1,1,1
246911,Canada,Ontario,Toronto,Female,College,,1,Married,Star,5674.38,Standard,2018,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,1,0,0
120799,Canada,Ontario,Thunder Bay,Male,College,,1,Married,Star,5678.05,Standard,2017,10,0.24914442162902123,6.0,7613.0,7613.0,0.0,0.0,3.0,0.25,2.0,1.1677484162422844,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1268.8333333333333,0,0,0,16,1,1,1
771872,Canada,Quebec,Montreal,Female,College,,1,Married,Nova,3731.5,2018 Promotion,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,42,1,0,0
626664,Canada,Ontario,Trenton,Male,College,,1,Married,Star,5678.05,Standard,2015,5,2.6694045174537986,26.0,41165.0,41165.0,0.0,0.0,9.0,0.75,2.888888888888889,1.7494587907710375,0.0,0.0,0.0,9.0,17.0,8.0,0.0,1583.2692307692307,0,0,0,16,1,1,1
695342,Canada,British Columbia,Kelowna,Male,Bachelor,82157.0,0,Married,Star,5678.05,Standard,2014,10,3.249828884325804,12.0,20658.0,20658.0,0.0,0.0,6.0,0.5,2.0,1.348399724926484,0.0,0.0,2.0,8.0,4.0,-4.0,0.0,1721.5,0,0,0,9,1,1,1
696329,Canada,Ontario,Trenton,Female,College,,1,Married,Star,5678.05,Standard,2012,9,5.330595482546201,26.0,26858.0,26858.0,0.0,0.0,8.0,0.6666666666666666,3.25,1.9924098397912438,0.0,0.0,0.0,11.0,15.0,4.0,0.0,1033.0,0,0,0,24,1,1,1
806639,Canada,Ontario,Sudbury,Female,College,,1,Married,Star,5678.05,Standard,2015,12,2.083504449007529,26.0,35374.0,35374.0,0.0,0.0,10.0,0.8333333333333334,2.6,1.696699112626596,0.0,0.0,0.0,12.0,14.0,2.0,0.0,1360.5384615384614,0,0,0,19,1,1,1
976596,Canada,Alberta,Calgary,Male,College,,1,Married,Star,5678.05,Standard,2013,1,4.996577686516085,15.0,22889.0,22889.0,0.0,0.0,6.0,0.5,2.5,1.4222261679238197,0.0,0.0,0.0,4.0,11.0,7.0,0.0,1525.9333333333334,0,0,0,31,1,1,1
428523,Canada,British Columbia,Vancouver,Female,Bachelor,92097.0,0,Married,Star,5680.28,Standard,2016,8,1.4154688569472964,16.0,30012.0,30012.0,424.0,76.0,6.0,0.5,2.6666666666666665,1.6143297699232972,0.014127682260429162,1.0,0.0,8.0,8.0,0.0,-424.0,1875.75,0,0,0,12,1,1,1
455937,Canada,Ontario,Trenton,Female,Bachelor,81031.0,0,Married,Star,5681.31,Standard,2012,8,5.415468856947296,16.0,19370.0,19370.0,0.0,0.0,7.0,0.5833333333333334,2.2857142857142856,1.435481125130547,0.0,0.0,2.0,12.0,4.0,-8.0,0.0,1210.625,0,0,0,16,1,1,1
908301,Canada,Ontario,Ottawa,Female,Bachelor,54036.0,0,Married,Star,5686.96,Standard,2017,12,0.08213552361396304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17,1,1,0
931135,Canada,British Columbia,Victoria,Female,Bachelor,104897.0,0,Single,Star,5687.9,Standard,2015,3,2.836413415468857,12.0,16550.0,16550.0,0.0,0.0,4.0,0.3333333333333333,3.0,1.651445647689541,0.0,0.0,0.0,4.0,8.0,4.0,0.0,1379.1666666666667,0,0,0,28,1,1,1
955130,Canada,Ontario,London,Female,Bachelor,64713.0,0,Divorced,Star,5688.2,Standard,2018,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8,1,0,0
191638,Canada,Ontario,Toronto,Female,Bachelor,93110.0,0,Married,Star,5689.64,Standard,2012,11,5.163586584531143,22.0,30758.0,30758.0,0.0,0.0,8.0,0.6666666666666666,2.75,1.80067327475704,0.0,0.0,0.0,7.0,15.0,8.0,0.0,1398.090909090909,0,0,0,19,1,1,1
338295,Canada,Ontario,Ottawa,Female,Bachelor,94891.0,0,Married,Star,5692.68,Standard,2014,9,3.3319644079397674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
704968,Canada,Ontario,Toronto,Male,Bachelor,62021.0,0,Married,Star,5701.28,Standard,2014,1,3.997262149212868,21.0,30004.0,30004.0,625.0,113.0,8.0,0.6666666666666666,2.625,1.864744681524183,0.02083055592587655,1.0,1.0,7.0,14.0,7.0,625.0,1428.7619047619048,0,0,0,30,1,1,1
473194,Canada,British Columbia,Whistler,Male,Bachelor,69003.0,0,Married,Star,5704.98,Standard,2017,8,0.4161533196440794,3.0,1731.0,1731.0,0.0,0.0,1.0,0.08333333333333333,3.0,0.8660254037844386,0.0,0.0,3.0,0.0,3.0,3.0,0.0,577.0,0,0,0,29,1,1,1
923333,Canada,British Columbia,Whistler,Female,Bachelor,87902.0,0,Married,Star,5705.55,Standard,2013,12,4.082135523613963,15.0,14589.0,14589.0,0.0,0.0,6.0,0.5,2.5,1.6583123951777,0.0,0.0,1.0,8.0,7.0,-1.0,0.0,972.6,0,0,0,25,1,1,1
371606,Canada,Quebec,Montreal,Female,Bachelor,83333.0,0,Single,Star,5708.02,Standard,2013,7,4.501026694045175,9.0,11168.0,11168.0,412.0,74.0,4.0,0.3333333333333333,2.25,1.2154310870109943,0.03689111747851003,1.0,7.0,9.0,0.0,-9.0,412.0,1240.888888888889,0,0,0,16,1,1,1
907157,Canada,Ontario,Thunder Bay,Female,Bachelor,87264.0,0,Married,Star,5709.36,Standard,2017,1,0.9965776865160849,9.0,15357.0,15357.0,0.0,0.0,3.0,0.25,3.0,1.5447859516333116,0.0,0.0,7.0,9.0,0.0,-9.0,0.0,1706.3333333333333,0,0,0,18,1,1,1
611689,Canada,Quebec,Montreal,Male,Bachelor,50114.0,0,Married,Star,5712.38,Standard,2015,2,2.9130732375085557,20.0,26938.0,26938.0,0.0,0.0,9.0,0.75,2.2222222222222223,1.497472618255253,0.0,0.0,0.0,13.0,7.0,-6.0,0.0,1346.9,0,0,0,18,1,1,1
830446,Canada,British Columbia,West Vancouver,Female,Bachelor,50114.0,0,Married,Star,5712.38,Standard,2017,6,0.5831622176591376,10.0,14192.0,14192.0,1111.0,200.0,4.0,0.3333333333333333,2.5,1.403458930534474,0.07828354002254792,1.0,0.0,0.0,10.0,10.0,1111.0,1419.2,0,0,0,21,1,1,1
741892,Canada,Ontario,Toronto,Male,Doctor,220729.0,0,Divorced,Star,5714.17,Standard,2017,5,0.6680355920602327,10.0,20028.0,20028.0,0.0,0.0,3.0,0.25,3.3333333333333335,1.5859229221975182,0.0,0.0,2.0,0.0,10.0,10.0,0.0,2002.8,0,0,0,27,1,1,1
143087,Canada,British Columbia,Vancouver,Female,Bachelor,90241.0,0,Single,Star,5714.23,Standard,2015,3,2.836413415468857,16.0,23885.0,23885.0,1161.0,209.0,9.0,0.75,1.7777777777777777,1.4354811251305468,0.0486079129160561,1.0,0.0,9.0,7.0,-2.0,1161.0,1492.8125,0,0,0,13,1,1,1
251436,Canada,New Brunswick,Fredericton,Female,College,,1,Married,Star,5714.25,Standard,2017,3,0.8350444900752909,29.0,45927.0,45927.0,0.0,0.0,8.0,0.6666666666666666,3.625,2.1514618004482156,0.0,0.0,0.0,8.0,21.0,13.0,0.0,1583.6896551724137,0,0,0,13,1,1,1
297568,Canada,Ontario,Thunder Bay,Female,Bachelor,86718.0,0,Single,Star,5714.56,Standard,2014,2,3.912388774811773,20.0,28852.0,28852.0,0.0,0.0,6.0,0.5,3.3333333333333335,1.874873733122184,0.0,0.0,4.0,13.0,7.0,-6.0,0.0,1442.6,0,0,0,22,1,1,1
187025,Canada,Nova Scotia,Halifax,Male,Bachelor,82727.0,0,Married,Star,5715.79,Standard,2017,8,0.4161533196440794,1.0,2324.0,2324.0,0.0,0.0,1.0,0.08333333333333333,1.0,0.28867513459481287,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2324.0,0,0,0,24,1,1,1
167177,Canada,Ontario,Toronto,Female,Bachelor,70244.0,0,Married,Star,5717.22,Standard,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19,1,0,0
939752,Canada,Ontario,Toronto,Male,Bachelor,71849.0,0,Married,Star,5719.79,Standard,2016,8,1.4154688569472964,27.0,51144.0,51144.0,0.0,0.0,8.0,0.6666666666666666,3.375,2.220769727328383,0.0,0.0,1.0,12.0,15.0,3.0,0.0,1894.2222222222222,0,0,0,22,1,1,1
140483,Canada,New Brunswick,Fredericton,Male,Bachelor,88724.0,0,Married,Star,5723.54,Standard,2015,7,2.5023956194387407,19.0,25079.0,25079.0,382.0,69.0,6.0,0.5,3.1666666666666665,1.9286515936521478,0.015231867299334104,1.0,1.0,8.0,11.0,3.0,382.0,1319.9473684210527,0,0,0,15,1,1,1
445338,Canada,Quebec,Tremblant,Male,Bachelor,90414.0,0,Married,Star,5733.21,Standard,2015,6,2.5845311430527036,19.0,29570.0,29570.0,0.0,0.0,7.0,0.5833333333333334,2.7142857142857144,1.6764862244009227,0.0,0.0,1.0,10.0,9.0,-1.0,0.0,1556.3157894736842,0,0,0,25,1,1,1
122166,Canada,Ontario,Toronto,Female,Bachelor,73218.0,0,Married,Star,5737.23,Standard,2016,8,1.4154688569472964,24.0,32285.0,32285.0,0.0,0.0,6.0,0.5,4.0,2.3741027013091993,0.0,0.0,0.0,12.0,12.0,0.0,0.0,1345.2083333333333,0,0,0,12,1,1,1
246581,Canada,Quebec,Montreal,Male,Bachelor,82358.0,0,Married,Star,5737.5,Standard,2018,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0
892066,Canada,Ontario,Toronto,Male,Bachelor,96341.0,0,Married,Star,5738.28,Standard,2018,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,1,0,0
820406,Canada,British Columbia,Vancouver,Female,Bachelor,95306.0,0,Married,Star,5741.73,Standard,2015,4,2.751540041067762,12.0,24376.0,24376.0,0.0,0.0,7.0,0.5833333333333334,1.7142857142857142,1.044465935734187,0.0,0.0,1.0,7.0,5.0,-2.0,0.0,2031.3333333333333,0,0,0,16,1,1,1
887228,Canada,Nova Scotia,Halifax,Female,Bachelor,77111.0,0,Divorced,Star,5743.4,Standard,2015,8,2.4175222450376452,31.0,50424.0,50424.0,734.0,132.0,9.0,0.75,3.4444444444444446,1.7816403745544227,0.014556560368078692,1.0,0.0,14.0,17.0,3.0,-734.0,1626.5806451612902,0,0,0,18,1,1,1
906836,Canada,Alberta,Banff,Female,Bachelor,82388.0,0,Married,Star,5744.23,Standard,2015,3,2.836413415468857,16.0,26909.0,26909.0,0.0,0.0,5.0,0.4166666666666667,3.2,1.8748737331221843,0.0,0.0,2.0,9.0,7.0,-2.0,0.0,1681.8125,0,0,0,17,1,1,1
872335,Canada,British Columbia,Whistler,Male,College,,1,Single,Star,5745.42,Standard,2015,10,2.2505133470225873,18.0,23574.0,23574.0,0.0,0.0,6.0,0.5,3.0,2.0225995873897262,0.0,0.0,1.0,8.0,10.0,2.0,0.0,1309.6666666666667,0,0,0,13,1,1,1
673399,Canada,Ontario,Toronto,Male,Bachelor,74158.0,0,Married,Star,5745.94,Standard,2012,8,5.415468856947296,27.0,29874.0,29874.0,370.0,67.0,9.0,0.75,3.0,1.5447859516333116,0.012385351810939279,1.0,0.0,13.0,14.0,1.0,-370.0,1106.4444444444443,0,0,0,13,1,1,1
844540,Canada,Ontario,Thunder Bay,Female,Bachelor,69471.0,0,Married,Star,5745.96,Standard,2013,7,4.501026694045175,25.0,35286.0,35286.0,883.0,159.0,8.0,0.6666666666666666,3.125,2.0652243256245835,0.025024088873774303,1.0,0.0,12.0,13.0,1.0,9.0,1411.44,0,0,0,19,1,1,1
199513,Canada,Ontario,Toronto,Female,Bachelor,77268.0,0,Married,Star,5746.15,Standard,2013,6,4.583162217659138,15.0,20897.0,20897.0,1394.0,251.0,6.0,0.5,2.5,1.5447859516333116,0.06670813992439106,1.0,0.0,8.0,7.0,-1.0,-298.0,1393.1333333333334,0,0,0,22,1,1,1
695965,Canada,Quebec,Montreal,Male,Bachelor,30353.0,0,Married,Nova,3746.75,2018 Promotion,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,61,1,0,0
215294,Canada,Alberta,Edmonton,Female,Bachelor,97030.0,0,Divorced,Star,5757.44,Standard,2013,12,4.082135523613963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
223018,Canada,Quebec,Hull,Male,Bachelor,97030.0,0,Divorced,Star,5757.44,Standard,2018,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,1,0,0
501699,Canada,Ontario,Toronto,Male,Bachelor,97030.0,0,Divorced,Star,5757.44,Standard,2017,6,0.5831622176591376,7.0,10094.0,10094.0,0.0,0.0,3.0,0.25,2.3333333333333335,1.164500152881315,0.0,0.0,1.0,0.0,7.0,7.0,0.0,1442.0,0,0,0,29,1,1,1
252472,Canada,Quebec,Tremblant,Female,Bachelor,87086.0,0,Married,Nova,3808.12,2018 Promotion,2018,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0
264107,Canada,Quebec,Montreal,Female,College,,1,Single,Nova,3852.43,2018 Promotion,2018,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,45,1,0,0
524536,Canada,Nova Scotia,Halifax,Female,Bachelor,55121.0,0,Single,Star,5763.27,Standard,2015,4,2.751540041067762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0
475991,Canada,Ontario,Toronto,Female,Bachelor,48103.0,0,Married,Star,5764.78,Standard,2016,10,1.2484599589322383,12.0,14344.0,14344.0,0.0,0.0,6.0,0.5,2.0,1.348399724926484,0.0,0.0,0.0,2.0,10.0,8.0,0.0,1195.3333333333333,0,0,0,16,1,1,1
407340,Canada,Quebec,Tremblant,Female,Bachelor,61351.0,0,Married,Star,5764.86,Standard,2013,6,4.583162217659138,14.0,25491.0,25491.0,409.0,74.0,8.0,0.6666666666666666,1.75,1.4034589305344742,0.016044878584598486,1.0,0.0,5.0,9.0,4.0,409.0,1820.7857142857142,0,0,0,24,1,1,1
547559,Canada,New Brunswick,Moncton,Male,Bachelor,61351.0,0,Married,Star,5764.86,Standard,2017,2,0.9117043121149897,17.0,28502.0,28502.0,1184.0,213.0,5.0,0.4166666666666667,3.4,1.9752253419585195,0.04154094449512315,1.0,3.0,9.0,8.0,-1.0,360.0,1676.5882352941176,0,0,0,16,1,1,1
893771,Canada,Ontario,Sudbury,Female,Bachelor,74235.0,0,Single,Star,5765.5,Standard,2015,7,2.5023956194387407,15.0,29079.0,29079.0,446.0,80.0,5.0,0.4166666666666667,3.0,1.815338686155987,0.015337528800852849,1.0,2.0,12.0,3.0,-9.0,-446.0,1938.6,0,0,0,27,1,1,1
929009,Canada,British Columbia,Vancouver,Male,Bachelor,99600.0,0,Married,Star,5768.83,Standard,2017,7,0.5010266940451745,9.0,20394.0,20394.0,0.0,0.0,3.0,0.25,3.0,1.5447859516333116,0.0,0.0,0.0,0.0,9.0,9.0,0.0,2266.0,0,0,0,20,1,1,1
646359,Canada,Quebec,Tremblant,Male,Bachelor,79989.0,0,Divorced,Star,5771.61,Standard,2016,5,1.6673511293634498,19.0,27426.0,27426.0,0.0,0.0,6.0,0.5,3.1666666666666665,1.928651593652148,0.0,0.0,1.0,9.0,10.0,1.0,0.0,1443.4736842105262,0,0,0,23,1,1,1
183523,Canada,Ontario,Toronto,Female,Bachelor,91673.0,0,Married,Star,5773.52,Standard,2014,9,3.3319644079397674,24.0,36721.0,36721.0,0.0,0.0,9.0,0.75,2.6666666666666665,1.5954480704349312,0.0,0.0,0.0,11.0,13.0,2.0,0.0,1530.0416666666667,0,0,0,14,1,1,1
533509,Canada,Alberta,Calgary,Female,Bachelor,91673.0,0,Married,Star,5773.52,Standard,2016,2,1.9137577002053388,30.0,40475.0,40475.0,878.0,158.0,10.0,0.8333333333333334,3.0,1.9306145983268455,0.021692402717726992,1.0,0.0,14.0,16.0,2.0,878.0,1349.1666666666667,0,0,0,30,1,1,1
