Loyalty Number,Year,Month,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed,period
735790,2018,6,4,5308,5308.0,0,0,2018-06-01
735790,2018,7,0,0,0.0,0,0,2018-07-01
735790,2018,8,3,3831,3831.0,0,0,2018-08-01
735790,2018,9,2,4134,4134.0,0,0,2018-09-01
735790,2018,10,4,5084,5084.0,0,0,2018-10-01
735790,2018,11,0,0,0.0,0,0,2018-11-01
735790,2018,12,0,0,0.0,0,0,2018-12-01
735846,2017,1,1,1952,1952.0,0,0,2017-01-01
735846,2017,2,0,0,0.0,0,0,2017-02-01
735846,2017,3,0,0,0.0,0,0,2017-03-01
735846,2017,4,0,0,0.0,0,0,2017-04-01
735846,2017,5,1,872,872.0,0,0,2017-05-01
735846,2017,6,0,0,0.0,0,0,2017-06-01
735846,2017,7,0,0,0.0,0,0,2017-07-01
735846,2017,8,3,2007,2007.0,0,0,2017-08-01
735846,2017,9,0,0,0.0,0,0,2017-09-01
735846,2017,10,0,0,0.0,558,100,2017-10-01
735846,2017,11,0,0,0.0,0,0,2017-11-01
735846,2017,12,1,1542,1542.0,639,115,2017-12-01
735846,2018,1,0,0,0.0,0,0,2018-01-01
735846,2018,2,0,0,0.0,0,0,2018-02-01
735846,2018,3,4,3832,3832.0,0,0,2018-03-01
735846,2018,4,3,3444,3444.0,0,0,2018-04-01
735846,2018,5,1,1909,1909.0,480,86,2018-05-01
735846,2018,6,5,8480,8480.0,0,0,2018-06-01
735846,2018,7,7,11130,11130.0,0,0,2018-07-01
735846,2018,8,5,10960,10960.0,0,0,2018-08-01
735846,2018,9,2,2122,2122.0,522,94,2018-09-01
735846,2018,10,2,1886,1886.0,0,0,2018-10-01
735846,2018,11,4,3960,3960.0,0,0,2018-11-01
735846,2018,12,1,675,675.0,0,0,2018-12-01
735964,2017,1,2,4446,4446.0,0,0,2017-01-01
735964,2017,2,0,0,0.0,0,0,2017-02-01
735964,2017,3,2,1930,1930.0,0,0,2017-03-01
735964,2017,4,0,0,0.0,0,0,2017-04-01
735964,2017,5,2,2288,2288.0,0,0,2017-05-01
735964,2017,6,3,1767,1767.0,0,0,2017-06-01
735964,2017,7,6,6102,6102.0,0,0,2017-07-01
735964,2017,8,4,7264,7264.0,0,0,2017-08-01
735964,2017,9,0,0,0.0,0,0,2017-09-01
735964,2017,10,0,0,0.0,0,0,2017-10-01
735964,2017,11,0,0,0.0,0,0,2017-11-01
735964,2017,12,0,0,0.0,0,0,2017-12-01
735964,2018,1,2,1948,1948.0,0,0,2018-01-01
735964,2018,2,0,0,0.0,0,0,2018-02-01
735964,2018,3,1,1169,1169.0,0,0,2018-03-01
735964,2018,4,0,0,0.0,404,73,2018-04-01
735964,2018,5,0,0,0.0,0,0,2018-05-01
735964,2018,6,0,0,0.0,0,0,2018-06-01
735964,2018,7,2,2644,2644.0,0,0,2018-07-01
735964,2018,8,0,0,0.0,0,0,2018-08-01
735964,2018,9,0,0,0.0,0,0,2018-09-01
735964,2018,10,3,5679,5679.0,0,0,2018-10-01
735964,2018,11,0,0,0.0,0,0,2018-11-01
735964,2018,12,3,6258,6258.0,0,0,2018-12-01
735966,2017,1,0,0,0.0,0,0,2017-01-01
735966,2017,2,0,0,0.0,0,0,2017-02-01
735966,2017,3,0,0,0.0,0,0,2017-03-01
735966,2017,4,0,0,0.0,0,0,2017-04-01
735966,2017,5,0,0,0.0,0,0,2017-05-01
735966,2017,6,0,0,0.0,0,0,2017-06-01
735966,2017,7,0,0,0.0,0,0,2017-07-01
735966,2017,8,0,0,0.0,0,0,2017-08-01
735966,2017,9,0,0,0.0,0,0,2017-09-01
735966,2017,10,0,0,0.0,0,0,2017-10-01
735966,2017,11,0,0,0.0,0,0,2017-11-01
735966,2017,12,3,3183,3183.0,0,0,2017-12-01
735966,2018,1,0,0,0.0,0,0,2018-01-01
735966,2018,2,2,2698,2698.0,0,0,2018-02-01
735966,2018,3,0,0,0.0,0,0,2018-03-01
735966,2018,4,0,0,0.0,0,0,2018-04-01
735966,2018,5,1,828,828.0,0,0,2018-05-01
735966,2018,6,4,2524,2524.0,0,0,2018-06-01
735966,2018,7,2,1830,1830.0,0,0,2018-07-01
735966,2018,8,0,0,0.0,0,0,2018-08-01
735966,2018,9,0,0,0.0,0,0,2018-09-01
735966,2018,10,2,2100,2100.0,0,0,2018-10-01
735966,2018,11,1,958,958.0,0,0,2018-11-01
735966,2018,12,0,0,0.0,0,0,2018-12-01
736004,2017,1,0,0,0.0,0,0,2017-01-01
736004,2017,2,0,0,0.0,0,0,2017-02-01
736004,2017,3,0,0,0.0,0,0,2017-03-01
736004,2017,4,0,0,0.0,0,0,2017-04-01
736004,2017,5,0,0,0.0,0,0,2017-05-01
736004,2017,6,0,0,0.0,0,0,2017-06-01
736004,2017,7,0,0,0.0,0,0,2017-07-01
736004,2017,8,0,0,0.0,0,0,2017-08-01
736004,2017,9,0,0,0.0,0,0,2017-09-01
736004,2017,10,0,0,0.0,0,0,2017-10-01
736004,2017,11,0,0,0.0,0,0,2017-11-01
736004,2017,12,0,0,0.0,0,0,2017-12-01
736004,2018,1,0,0,0.0,0,0,2018-01-01
736004,2018,2,0,0,0.0,0,0,2018-02-01
736004,2018,3,0,0,0.0,0,0,2018-03-01
736004,2018,4,0,0,0.0,0,0,2018-04-01
736004,2018,5,0,0,0.0,0,0,2018-05-01
736004,2018,6,0,0,0.0,0,0,2018-06-01
736004,2018,7,7,13041,13041.0,0,0,2018-07-01
736004,2018,8,0,0,0.0,0,0,2018-08-01
736004,2018,9,0,0,0.0,0,0,2018-09-01
736004,2018,10,3,3219,3219.0,0,0,2018-10-01
736004,2018,11,0,0,0.0,0,0,2018-11-01
736004,2018,12,0,0,0.0,0,0,2018-12-01
736109,2017,1,1,1381,1381.0,0,0,2017-01-01
736109,2017,2,3,3069,3069.0,0,0,2017-02-01
736109,2017,3,2,3338,3338.0,0,0,2017-03-01
736109,2017,4,4,5632,5632.0,0,0,2017-04-01
736109,2017,5,0,0,0.0,0,0,2017-05-01
736109,2017,6,3,7497,7497.0,0,0,2017-06-01
736109,2017,7,3,5106,5106.0,0,0,2017-07-01
736109,2017,8,3,3684,3684.0,0,0,2017-08-01
736109,2017,9,4,3160,3160.0,0,0,2017-09-01
736109,2017,10,1,2061,2061.0,0,0,2017-10-01
736109,2017,11,0,0,0.0,0,0,2017-11-01
736109,2017,12,4,2460,2460.0,594,107,2017-12-01
736109,2018,1,4,4052,4052.0,0,0,2018-01-01
736109,2018,2,0,0,0.0,0,0,2018-02-01
736109,2018,3,1,876,876.0,0,0,2018-03-01
736109,2018,4,0,0,0.0,0,0,2018-04-01
736109,2018,5,0,0,0.0,0,0,2018-05-01
736109,2018,6,5,3425,3425.0,0,0,2018-06-01
736109,2018,7,0,0,0.0,0,0,2018-07-01
736109,2018,8,3,2226,2226.0,0,0,2018-08-01
736109,2018,9,0,0,0.0,0,0,2018-09-01
736109,2018,10,4,7516,7516.0,0,0,2018-10-01
736109,2018,11,2,4926,4926.0,0,0,2018-11-01
736109,2018,12,0,0,0.0,0,0,2018-12-01
736219,2017,1,0,0,0.0,0,0,2017-01-01
736219,2017,2,0,0,0.0,0,0,2017-02-01
736219,2017,3,0,0,0.0,0,0,2017-03-01
736219,2017,4,0,0,0.0,0,0,2017-04-01
736219,2017,5,0,0,0.0,0,0,2017-05-01
736219,2017,6,0,0,0.0,0,0,2017-06-01
736219,2017,7,0,0,0.0,0,0,2017-07-01
736219,2017,8,0,0,0.0,0,0,2017-08-01
736219,2017,9,0,0,0.0,0,0,2017-09-01
736219,2017,10,0,0,0.0,0,0,2017-10-01
736219,2017,11,0,0,0.0,0,0,2017-11-01
736219,2017,12,0,0,0.0,0,0,2017-12-01
736219,2018,1,0,0,0.0,0,0,2018-01-01
736219,2018,2,0,0,0.0,0,0,2018-02-01
736219,2018,3,0,0,0.0,0,0,2018-03-01
736219,2018,4,0,0,0.0,0,0,2018-04-01
736219,2018,5,0,0,0.0,0,0,2018-05-01
736219,2018,6,0,0,0.0,0,0,2018-06-01
736219,2018,7,0,0,0.0,0,0,2018-07-01
736219,2018,8,0,0,0.0,0,0,2018-08-01
736219,2018,9,0,0,0.0,0,0,2018-09-01
736219,2018,10,0,0,0.0,0,0,2018-10-01
736219,2018,11,0,0,0.0,0,0,2018-11-01
736219,2018,12,1,704,704.0,0,0,2018-12-01
736220,2017,1,0,0,0.0,0,0,2017-01-01
736220,2017,2,0,0,0.0,0,0,2017-02-01
736220,2017,3,0,0,0.0,0,0,2017-03-01
736220,2017,4,0,0,0.0,0,0,2017-04-01
736220,2017,5,0,0,0.0,0,0,2017-05-01
736220,2017,6,0,0,0.0,0,0,2017-06-01
736220,2017,7,0,0,0.0,0,0,2017-07-01
736220,2017,8,0,0,0.0,0,0,2017-08-01
736220,2017,9,0,0,0.0,0,0,2017-09-01
736220,2017,10,0,0,0.0,0,0,2017-10-01
736220,2017,11,0,0,0.0,0,0,2017-11-01
736220,2017,12,0,0,0.0,0,0,2017-12-01
736220,2018,1,0,0,0.0,0,0,2018-01-01
736220,2018,2,0,0,0.0,0,0,2018-02-01
736220,2018,3,0,0,0.0,0,0,2018-03-01
736220,2018,4,0,0,0.0,0,0,2018-04-01
736220,2018,5,0,0,0.0,0,0,2018-05-01
736220,2018,6,0,0,0.0,0,0,2018-06-01
736220,2018,7,0,0,0.0,0,0,2018-07-01
736220,2018,8,0,0,0.0,0,0,2018-08-01
736220,2018,9,0,0,0.0,0,0,2018-09-01
736220,2018,10,0,0,0.0,0,0,2018-10-01
736220,2018,11,0,0,0.0,0,0,2018-11-01
736220,2018,12,5,12175,12175.0,0,0,2018-12-01
736258,2017,1,0,0,0.0,0,0,2017-01-01
736258,2017,2,0,0,0.0,0,0,2017-02-01
736258,2017,3,0,0,0.0,0,0,2017-03-01
736258,2017,4,0,0,0.0,0,0,2017-04-01
736258,2017,5,0,0,0.0,0,0,2017-05-01
736258,2017,6,0,0,0.0,0,0,2017-06-01
736258,2017,7,0,0,0.0,0,0,2017-07-01
736258,2017,8,0,0,0.0,0,0,2017-08-01
736258,2017,9,0,0,0.0,0,0,2017-09-01
736258,2017,10,0,0,0.0,0,0,2017-10-01
736258,2017,11,0,0,0.0,0,0,2017-11-01
736258,2017,12,0,0,0.0,0,0,2017-12-01
736258,2018,1,0,0,0.0,0,0,2018-01-01
736258,2018,2,0,0,0.0,0,0,2018-02-01
736258,2018,3,0,0,0.0,0,0,2018-03-01
736258,2018,4,0,0,0.0,0,0,2018-04-01
736258,2018,5,0,0,0.0,0,0,2018-05-01
736258,2018,6,0,0,0.0,0,0,2018-06-01
736258,2018,7,0,0,0.0,0,0,2018-07-01
736258,2018,8,0,0,0.0,0,0,2018-08-01
736258,2018,9,0,0,0.0,0,0,2018-09-01
736258,2018,10,0,0,0.0,0,0,2018-10-01
736258,2018,11,3,7308,7308.0,0,0,2018-11-01
736258,2018,12,0,0,0.0,0,0,2018-12-01
736389,2017,1,0,0,0.0,0,0,2017-01-01
736389,2017,2,0,0,0.0,0,0,2017-02-01
736389,2017,3,0,0,0.0,0,0,2017-03-01
736389,2017,4,0,0,0.0,0,0,2017-04-01
736389,2017,5,0,0,0.0,0,0,2017-05-01
736389,2017,6,5,11895,11895.0,0,0,2017-06-01
736389,2017,7,0,0,0.0,0,0,2017-07-01
736389,2017,8,0,0,0.0,0,0,2017-08-01
736389,2017,9,4,7924,7924.0,0,0,2017-09-01
736389,2017,10,2,1584,1584.0,0,0,2017-10-01
736389,2017,11,1,2157,2157.0,0,0,2017-11-01
736389,2017,12,4,7368,7368.0,0,0,2017-12-01
736389,2018,1,1,892,892.0,0,0,2018-01-01
736389,2018,2,1,2359,2359.0,0,0,2018-02-01
736389,2018,3,0,0,0.0,0,0,2018-03-01
736389,2018,4,1,2030,2030.0,0,0,2018-04-01
736389,2018,5,0,0,0.0,0,0,2018-05-01
736389,2018,6,6,14628,14628.0,457,82,2018-06-01
736389,2018,7,0,0,0.0,0,0,2018-07-01
736389,2018,8,0,0,0.0,0,0,2018-08-01
736389,2018,9,0,0,0.0,0,0,2018-09-01
736389,2018,10,1,2336,2336.0,0,0,2018-10-01
736389,2018,11,2,2444,2444.0,0,0,2018-11-01
736389,2018,12,1,1091,1091.0,0,0,2018-12-01
736414,2017,1,1,1617,1617.0,0,0,2017-01-01
736414,2017,2,0,0,0.0,0,0,2017-02-01
736414,2017,3,0,0,0.0,0,0,2017-03-01
736414,2017,4,2,2570,2570.0,0,0,2017-04-01
736414,2017,5,0,0,0.0,0,0,2017-05-01
736414,2017,6,0,0,0.0,0,0,2017-06-01
736414,2017,7,2,4988,4988.0,0,0,2017-07-01
736414,2017,8,0,0,0.0,0,0,2017-08-01
736414,2017,9,0,0,0.0,0,0,2017-09-01
736414,2017,10,2,4018,4018.0,0,0,2017-10-01
736414,2017,11,4,4248,4248.0,0,0,2017-11-01
736414,2017,12,3,2325,2325.0,0,0,2017-12-01
736414,2018,1,1,1907,1907.0,0,0,2018-01-01
736414,2018,2,3,6111,6111.0,0,0,2018-02-01
736414,2018,3,1,1355,1355.0,0,0,2018-03-01
736414,2018,4,3,4524,4524.0,0,0,2018-04-01
736414,2018,5,3,6507,6507.0,0,0,2018-05-01
736414,2018,6,6,13512,13512.0,0,0,2018-06-01
736414,2018,7,6,3726,3726.0,642,116,2018-07-01
736414,2018,8,0,0,0.0,0,0,2018-08-01
736414,2018,9,0,0,0.0,0,0,2018-09-01
736414,2018,10,0,0,0.0,0,0,2018-10-01
736414,2018,11,1,758,758.0,0,0,2018-11-01
736414,2018,12,0,0,0.0,0,0,2018-12-01
736459,2017,1,2,4436,4436.0,0,0,2017-01-01
736459,2017,2,0,0,0.0,0,0,2017-02-01
736459,2017,3,1,1291,1291.0,0,0,2017-03-01
736459,2017,4,0,0,0.0,0,0,2017-04-01
736459,2017,5,4,7640,7640.0,0,0,2017-05-01
736459,2017,6,0,0,0.0,0,0,2017-06-01
736459,2017,7,0,0,0.0,0,0,2017-07-01
736459,2017,8,0,0,0.0,0,0,2017-08-01
736459,2017,9,0,0,0.0,0,0,2017-09-01
736459,2017,10,0,0,0.0,0,0,2017-10-01
736459,2017,11,0,0,0.0,0,0,2017-11-01
736459,2017,12,0,0,0.0,0,0,2017-12-01
736459,2018,1,2,3658,3658.0,0,0,2018-01-01
736459,2018,2,1,579,579.0,459,83,2018-02-01
736459,2018,3,0,0,0.0,0,0,2018-03-01
736459,2018,4,0,0,0.0,0,0,2018-04-01
736459,2018,5,3,4437,4437.0,0,0,2018-05-01
736459,2018,6,4,2252,2252.0,0,0,2018-06-01
736459,2018,7,5,9855,9855.0,0,0,2018-07-01
736459,2018,8,5,5655,5655.0,0,0,2018-08-01
736459,2018,9,0,0,0.0,0,0,2018-09-01
736459,2018,10,0,0,0.0,557,100,2018-10-01
736459,2018,11,2,4256,4256.0,0,0,2018-11-01
736459,2018,12,1,2411,2411.0,0,0,2018-12-01
736504,2017,1,3,2139,2139.0,0,0,2017-01-01
736504,2017,2,5,10195,10195.0,0,0,2017-02-01
736504,2017,3,4,5852,5852.0,0,0,2017-03-01
736504,2017,4,5,7277,7277.0,403,73,2017-04-01
736504,2017,5,2,2294,2294.0,0,0,2017-05-01
736504,2017,6,4,6452,6452.0,0,0,2017-06-01
736504,2017,7,2,4228,4228.0,0,0,2017-07-01
736504,2017,8,5,7286,7286.0,736,132,2017-08-01
736504,2017,9,1,1293,1293.0,0,0,2017-09-01
736504,2017,10,3,5836,5836.0,606,109,2017-10-01
736504,2017,11,5,12231,12231.0,752,136,2017-11-01
736504,2017,12,5,12040,12040.0,0,0,2017-12-01
736504,2018,1,2,4406,4406.0,0,0,2018-01-01
736504,2018,2,1,2316,2316.0,0,0,2018-02-01
736504,2018,3,3,6855,6855.0,0,0,2018-03-01
736504,2018,4,2,2660,2660.0,0,0,2018-04-01
736504,2018,5,4,3660,3660.0,0,0,2018-05-01
736504,2018,6,5,3660,3660.0,0,0,2018-06-01
736504,2018,7,3,4215,4215.0,0,0,2018-07-01
736504,2018,8,6,12286,12286.0,644,116,2018-08-01
736504,2018,9,4,4820,4820.0,0,0,2018-09-01
736504,2018,10,6,9624,9624.0,349,63,2018-10-01
736504,2018,11,4,4047,4047.0,0,0,2018-11-01
736504,2018,12,4,9350,9350.0,0,0,2018-12-01
736518,2017,1,4,7516,7516.0,0,0,2017-01-01
736518,2017,2,2,1834,1834.0,0,0,2017-02-01
736518,2017,3,5,6650,6650.0,660,119,2017-03-01
736518,2017,4,1,1172,1172.0,0,0,2017-04-01
736518,2017,5,3,5430,5430.0,0,0,2017-05-01
736518,2017,6,0,0,0.0,0,0,2017-06-01
736518,2017,7,0,0,0.0,0,0,2017-07-01
736518,2017,8,3,5391,5391.0,0,0,2017-08-01
736518,2017,9,2,1172,1172.0,0,0,2017-09-01
736518,2017,10,4,7340,7340.0,0,0,2017-10-01
736518,2017,11,1,1586,1586.0,0,0,2017-11-01
736518,2017,12,0,0,0.0,0,0,2017-12-01
736518,2018,1,2,3492,3492.0,0,0,2018-01-01
736518,2018,2,0,0,0.0,0,0,2018-02-01
736518,2018,3,0,0,0.0,0,0,2018-03-01
736518,2018,4,0,0,0.0,0,0,2018-04-01
736518,2018,5,1,1757,1757.0,0,0,2018-05-01
736518,2018,6,0,0,0.0,0,0,2018-06-01
736518,2018,7,0,0,0.0,0,0,2018-07-01
736518,2018,8,3,2853,2853.0,0,0,2018-08-01
736518,2018,9,0,0,0.0,0,0,2018-09-01
736518,2018,10,3,5016,5016.0,343,62,2018-10-01
736518,2018,11,4,7264,7264.0,0,0,2018-11-01
736518,2018,12,0,0,0.0,0,0,2018-12-01
736615,2017,1,0,0,0.0,0,0,2017-01-01
736615,2017,2,4,9216,9216.0,0,0,2017-02-01
736615,2017,3,1,1855,1855.0,0,0,2017-03-01
736615,2017,4,0,0,0.0,0,0,2017-04-01
736615,2017,5,0,0,0.0,0,0,2017-05-01
736615,2017,6,1,1716,1716.0,836,150,2017-06-01
736615,2017,7,4,6064,6064.0,710,128,2017-07-01
736615,2017,8,0,0,0.0,0,0,2017-08-01
736615,2017,9,0,0,0.0,0,0,2017-09-01
736615,2017,10,1,765,765.0,0,0,2017-10-01
736615,2017,11,0,0,0.0,0,0,2017-11-01
736615,2017,12,0,0,0.0,0,0,2017-12-01
736615,2018,1,2,2534,2534.0,0,0,2018-01-01
736615,2018,2,2,3916,3916.0,0,0,2018-02-01
736615,2018,3,1,1227,1227.0,0,0,2018-03-01
736615,2018,4,0,0,0.0,0,0,2018-04-01
736615,2018,5,0,0,0.0,0,0,2018-05-01
736615,2018,6,1,749,749.0,0,0,2018-06-01
736615,2018,7,0,0,0.0,0,0,2018-07-01
736615,2018,8,0,0,0.0,0,0,2018-08-01
736615,2018,9,0,0,0.0,0,0,2018-09-01
736615,2018,10,0,0,0.0,0,0,2018-10-01
736615,2018,11,0,0,0.0,0,0,2018-11-01
736615,2018,12,0,0,0.0,0,0,2018-12-01
736646,2017,1,1,2265,2265.0,0,0,2017-01-01
736646,2017,2,2,2000,2000.0,402,72,2017-02-01
736646,2017,3,1,1606,1606.0,0,0,2017-03-01
736646,2017,4,4,4500,4500.0,0,0,2017-04-01
736646,2017,5,3,3393,3393.0,0,0,2017-05-01
736646,2017,6,3,6318,6318.0,0,0,2017-06-01
736646,2017,7,4,5372,5372.0,0,0,2017-07-01
736646,2017,8,0,0,0.0,0,0,2017-08-01
736646,2017,9,0,0,0.0,0,0,2017-09-01
736646,2017,10,0,0,0.0,0,0,2017-10-01
736646,2017,11,2,4942,4942.0,0,0,2017-11-01
736646,2017,12,2,2260,2260.0,0,0,2017-12-01
736646,2018,1,0,0,0.0,0,0,2018-01-01
736646,2018,2,1,2435,2435.0,0,0,2018-02-01
736646,2018,3,2,1914,1914.0,0,0,2018-03-01
736646,2018,4,3,3615,3615.0,0,0,2018-04-01
736646,2018,5,0,0,0.0,0,0,2018-05-01
736646,2018,6,1,628,628.0,0,0,2018-06-01
736646,2018,7,0,0,0.0,718,129,2018-07-01
736646,2018,8,3,5958,5958.0,0,0,2018-08-01
736646,2018,9,0,0,0.0,0,0,2018-09-01
736646,2018,10,1,1970,1970.0,0,0,2018-10-01
736646,2018,11,2,3846,3846.0,0,0,2018-11-01
736646,2018,12,0,0,0.0,0,0,2018-12-01
736685,2017,1,1,1162,1162.0,542,98,2017-01-01
736685,2017,2,0,0,0.0,0,0,2017-02-01
736685,2017,3,2,2064,2064.0,435,78,2017-03-01
736685,2017,4,2,3346,3346.0,0,0,2017-04-01
736685,2017,5,2,2574,2574.0,0,0,2017-05-01
736685,2017,6,6,7176,7176.0,0,0,2017-06-01
736685,2017,7,4,5840,5840.0,462,83,2017-07-01
736685,2017,8,4,9628,9628.0,0,0,2017-08-01
736685,2017,9,1,620,620.0,0,0,2017-09-01
736685,2017,10,0,0,0.0,0,0,2017-10-01
736685,2017,11,0,0,0.0,0,0,2017-11-01
736685,2017,12,0,0,0.0,0,0,2017-12-01
736685,2018,1,0,0,0.0,0,0,2018-01-01
736685,2018,2,3,7398,7398.0,0,0,2018-02-01
736685,2018,3,3,7425,7425.0,0,0,2018-03-01
736685,2018,4,0,0,0.0,0,0,2018-04-01
736685,2018,5,0,0,0.0,0,0,2018-05-01
736685,2018,6,6,13926,13926.0,0,0,2018-06-01
736685,2018,7,5,8890,8890.0,0,0,2018-07-01
736685,2018,8,5,3690,3690.0,0,0,2018-08-01
736685,2018,9,2,1692,1692.0,0,0,2018-09-01
736685,2018,10,0,0,0.0,0,0,2018-10-01
736685,2018,11,0,0,0.0,0,0,2018-11-01
736685,2018,12,0,0,0.0,0,0,2018-12-01
736813,2017,1,0,0,0.0,0,0,2017-01-01
736813,2017,2,0,0,0.0,0,0,2017-02-01
736813,2017,3,0,0,0.0,0,0,2017-03-01
736813,2017,4,0,0,0.0,0,0,2017-04-01
736813,2017,5,0,0,0.0,0,0,2017-05-01
736813,2017,6,0,0,0.0,0,0,2017-06-01
736813,2017,7,0,0,0.0,0,0,2017-07-01
736813,2017,8,0,0,0.0,0,0,2017-08-01
736813,2017,9,0,0,0.0,0,0,2017-09-01
736813,2017,10,0,0,0.0,0,0,2017-10-01
736813,2017,11,0,0,0.0,0,0,2017-11-01
736813,2017,12,0,0,0.0,0,0,2017-12-01
736813,2018,1,0,0,0.0,0,0,2018-01-01
736813,2018,2,0,0,0.0,0,0,2018-02-01
736813,2018,3,0,0,0.0,0,0,2018-03-01
736813,2018,4,0,0,0.0,0,0,2018-04-01
736813,2018,5,0,0,0.0,0,0,2018-05-01
736813,2018,6,0,0,0.0,0,0,2018-06-01
736813,2018,7,0,0,0.0,0,0,2018-07-01
736813,2018,8,0,0,0.0,0,0,2018-08-01
736813,2018,9,0,0,0.0,0,0,2018-09-01
736813,2018,10,0,0,0.0,0,0,2018-10-01
736813,2018,11,0,0,0.0,0,0,2018-11-01
736813,2018,12,2,1922,1922.0,0,0,2018-12-01
736829,2017,1,0,0,0.0,0,0,2017-01-01
736829,2017,2,3,7500,7500.0,0,0,2017-02-01
736829,2017,3,4,3656,3656.0,0,0,2017-03-01
736829,2017,4,1,955,955.0,0,0,2017-04-01
736829,2017,5,3,4677,4677.0,418,75,2017-05-01
736829,2017,6,0,0,0.0,0,0,2017-06-01
736829,2017,7,2,1166,1166.0,0,0,2017-07-01
736829,2017,8,0,0,0.0,0,0,2017-08-01
736829,2017,9,0,0,0.0,0,0,2017-09-01
736829,2017,10,0,0,0.0,0,0,2017-10-01
736829,2017,11,1,963,963.0,0,0,2017-11-01
736829,2017,12,1,1945,1945.0,0,0,2017-12-01
736829,2018,1,2,4924,4924.0,465,84,2018-01-01
736829,2018,2,0,0,0.0,0,0,2018-02-01
736829,2018,3,0,0,0.0,0,0,2018-03-01
736829,2018,4,1,2460,2460.0,0,0,2018-04-01
736829,2018,5,0,0,0.0,0,0,2018-05-01
736829,2018,6,3,1968,1968.0,0,0,2018-06-01
736829,2018,7,1,1189,1189.0,0,0,2018-07-01
736829,2018,8,3,4113,4113.0,0,0,2018-08-01
736829,2018,9,0,0,0.0,0,0,2018-09-01
736829,2018,10,4,9604,9604.0,0,0,2018-10-01
736829,2018,11,0,0,0.0,0,0,2018-11-01
736829,2018,12,0,0,0.0,0,0,2018-12-01
736970,2017,1,0,0,0.0,0,0,2017-01-01
736970,2017,2,0,0,0.0,0,0,2017-02-01
736970,2017,3,3,5430,5430.0,0,0,2017-03-01
736970,2017,4,0,0,0.0,0,0,2017-04-01
736970,2017,5,0,0,0.0,0,0,2017-05-01
736970,2017,6,0,0,0.0,0,0,2017-06-01
736970,2017,7,2,3168,3168.0,0,0,2017-07-01
736970,2017,8,5,9940,9940.0,0,0,2017-08-01
736970,2017,9,3,3201,3201.0,0,0,2017-09-01
736970,2017,10,0,0,0.0,0,0,2017-10-01
736970,2017,11,0,0,0.0,0,0,2017-11-01
736970,2017,12,0,0,0.0,0,0,2017-12-01
736970,2018,1,2,2448,2448.0,0,0,2018-01-01
736970,2018,2,1,1598,1598.0,0,0,2018-02-01
736970,2018,3,0,0,0.0,0,0,2018-03-01
736970,2018,4,0,0,0.0,0,0,2018-04-01
736970,2018,5,1,1885,1885.0,0,0,2018-05-01
736970,2018,6,0,0,0.0,0,0,2018-06-01
736970,2018,7,6,3138,3138.0,0,0,2018-07-01
736970,2018,8,0,0,0.0,0,0,2018-08-01
736970,2018,9,2,3856,3856.0,0,0,2018-09-01
736970,2018,10,0,0,0.0,0,0,2018-10-01
736970,2018,11,0,0,0.0,0,0,2018-11-01
736970,2018,12,4,3780,3780.0,0,0,2018-12-01
737027,2017,1,0,0,0.0,0,0,2017-01-01
737027,2017,2,0,0,0.0,0,0,2017-02-01
737027,2017,3,0,0,0.0,0,0,2017-03-01
737027,2017,4,0,0,0.0,0,0,2017-04-01
737027,2017,5,0,0,0.0,0,0,2017-05-01
737027,2017,6,0,0,0.0,0,0,2017-06-01
737027,2017,7,0,0,0.0,0,0,2017-07-01
737027,2017,8,0,0,0.0,0,0,2017-08-01
737027,2017,9,0,0,0.0,0,0,2017-09-01
737027,2017,10,0,0,0.0,0,0,2017-10-01
737027,2017,11,0,0,0.0,0,0,2017-11-01
737027,2017,12,0,0,0.0,0,0,2017-12-01
737027,2018,1,0,0,0.0,0,0,2018-01-01
737027,2018,2,0,0,0.0,0,0,2018-02-01
737027,2018,3,0,0,0.0,0,0,2018-03-01
737027,2018,4,0,0,0.0,0,0,2018-04-01
737027,2018,5,0,0,0.0,0,0,2018-05-01
737027,2018,6,0,0,0.0,0,0,2018-06-01
737027,2018,7,0,0,0.0,0,0,2018-07-01
737027,2018,8,0,0,0.0,0,0,2018-08-01
737027,2018,9,0,0,0.0,0,0,2018-09-01
737027,2018,10,0,0,0.0,0,0,2018-10-01
737027,2018,11,0,0,0.0,0,0,2018-11-01
737027,2018,12,0,0,0.0,0,0,2018-12-01
737221,2017,1,0,0,0.0,0,0,2017-01-01
737221,2017,2,2,1330,1330.0,0,0,2017-02-01
737221,2017,3,5,7130,7130.0,0,0,2017-03-01
737221,2017,4,0,0,0.0,0,0,2017-04-01
737221,2017,5,2,4852,4852.0,0,0,2017-05-01
737221,2017,6,0,0,0.0,0,0,2017-06-01
737221,2017,7,4,7656,7656.0,0,0,2017-07-01
737221,2017,8,0,0,0.0,0,0,2017-08-01
737221,2017,9,3,6222,6222.0,0,0,2017-09-01
737221,2017,10,0,0,0.0,0,0,2017-10-01
737221,2017,11,0,0,0.0,0,0,2017-11-01
737221,2017,12,0,0,0.0,0,0,2017-12-01
737221,2018,1,0,0,0.0,0,0,2018-01-01
737221,2018,2,0,0,0.0,0,0,2018-02-01
737221,2018,3,0,0,0.0,0,0,2018-03-01
